,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],dc_bus_1 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],dc_bus_2 dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V]
45,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889755323714118,0.5319052862120154,256.80467869098857,223.50534275114785,0.6443123015352443,74.3981472266972,3.7958122574221904,0.0043199501181975354,748.0288634717449
46,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889636314327113,0.5323268918221667,257.2430180664306,223.50534275114785,0.6454120768714422,73.49829037706681,3.789921761179144,0.0043465005408525725,746.7632164710507
47,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889519541395428,0.5327396185655686,257.67290423296726,223.50534275114785,0.6464906434566432,72.59689756363909,3.78415888861027,0.004371917008939755,745.52616396106
48,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.988940496272765,0.5331436727415823,258.0945049721967,223.50534275114785,0.6475484222479275,71.69399840689437,3.7785200854428194,0.004396218061909843,744.3169608091736
49,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889292531429142,0.5335392744419746,258.50800479387954,223.50534275114785,0.6485858761726415,70.78962193939762,3.7730016401789084,0.0044194226501591775,743.1348275888588
50,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889182195840587,0.5339266576835136,258.91360513830983,223.50534275114785,0.649603510636139,69.88379654718204,3.7675996822536915,0.004441550126173159,741.9789502322244
51,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9889073899479314,0.5343060705365497,259.31152456980675,223.50534275114785,0.6506018740072437,68.9765499104237,3.762310180192124,0.0044626202354082775,740.8484796858677
52,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888967580983058,0.5346777752504697,259.7019989625721,223.50534275114785,0.6515815580845573,68.06790894343797,3.7571289397571164,0.004482653106944226,739.7425315683221
53,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888863174055722,0.5350420483770515,260.0852816803864,223.50534275114785,0.6525431985473107,67.15789973402485,3.7520516020803516,0.004501669243938954,738.6601858271024
54,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888760607414677,0.5353991808928108,260.461643751742,223.50534275114785,0.6534874753947643,66.24654748218461,3.7470736417668955,0.004519689513920706,737.6004863932982
55,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888659804739073,0.535749478321543,260.8313740421981,223.50534275114785,0.6544151133786413,65.33387643821962,3.7421903649637476,0.0045367351389522465,736.5624408314443
56,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.988856068461859,0.5360932608583464,261.19477942591135,223.50534275114785,0.655326882433489,64.41990984023249,3.737396907381864,0.0045528276857035475,735.5450199822568
57,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888463160501997,0.5364308634965373,261.55218495847976,223.50534275114785,0.6562235981103388,63.50466985102294,3.7326882322602635,0.004567989055470153,734.5471575956155
58,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888367140644828,0.5367626361589491,261.9039340534165,223.50534275114785,0.6571061220194704,62.588177494379046,3.728059128260095,0.004582241474175363,733.5677499510103
59,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888272528055435,0.5370889438352191,262.25038866475006,223.50534275114785,0.6579753622885482,61.670452590750244,3.7235042072758104,0.004595607482395197,732.6056554625022
60,2000.0,157.46789433576524,751.8538128542792,0.9885648747397079,751.8538128542792,2743.0873485232846,58.069382490143525,0.08391509825075665,0.8409035886293366,223.50534275114785,423.61561524079997,492.2067844407102,847.5254140459587,223.50534275114785,324.830436688893,850.0,0.9888179220438612,0.5374101667267811,262.5919294784472,223.50534275114785,0.6588322740428946,60.75151369228037,3.7190179021495777,0.004608109925445844,731.6596942650311
61,2000.0,72.7379854156144,347.2982978832367,0.9944103896541973,347.2982978832367,1267.0941488885148,57.7280290158105,0.08326934527729575,0.87507410613697,98.4472462941124,341.9878396550222,353.503861918922,849.0772593108932,98.4472462941124,280.92820847816716,850.0,0.9902167607861911,0.5353969506519172,114.56900389030184,98.4472462941124,0.28744888511157435,59.831378017169975,3.7145944642742657,0.004619771943574001,737.6070996762528
62,2000.0,72.22289670269444,344.8389304394751,0.9944447887281216,344.8389304394751,1258.1213145355953,57.72603213196121,0.08326607227890168,0.8752722340039708,97.72413117148642,341.56150309773875,352.8796497159413,849.0812628052801,97.72413117148642,281.6618664269632,850.0,0.9902124285706246,0.5356037695332471,113.8225691101363,97.72413117148642,0.28557611116677745,59.1589829642774,3.7114018892038425,0.004627767395784533,736.9940585756783
63,2000.0,71.71647980464051,342.42096786175875,0.9944785761132173,342.42096786175875,1249.2995430120102,57.724070891443276,0.08326285923980292,0.8754666853836852,97.0136060248994,341.1431413984267,352.2684890217839,849.0851794619082,97.0136060248994,282.3979682121643,850.0,0.990207971071146,0.535807237992862,113.08797860993197,97.0136060248994,0.2837330540297924,58.49096866915043,3.7082607066719726,0.0046352820248906825,736.391410433548
64,2000.0,71.21860568284187,340.04379403610494,0.994511761339082,340.04379403610494,1240.6265864679228,57.72214473390063,0.08325970522598905,0.8756575181897438,96.31546871884622,340.73260729339944,351.6700950617304,849.0890105445724,96.31546871884622,283.13645315316415,850.0,0.9902033896869447,0.5360075869707188,112.36516439958007,96.31546871884622,0.2819195431162525,57.82726561878834,3.7051675444145578,0.004642335146743636,735.7984488686616
65,2000.0,70.7291479682191,337.7068055946047,0.994544353750596,337.7068055946047,1232.1002435566754,57.720253109975005,0.08325660932337327,0.8758447893293796,95.62952163746337,340.32975722534894,351.08419100293673,849.0927572763911,95.62952163746337,283.87726256804797,850.0,0.9901986858944968,0.5362050424399172,111.65405721636094,95.62952163746337,0.28013540464886316,57.167804699218166,3.7021191073895268,0.004648945452143806,735.2144846161981
66,2000.0,70.24798291443953,335.40941169204183,0.9945763625110295,335.40941169204183,1223.7183586198012,57.71839548111553,0.083253570637393,0.8760285547181144,94.95557159027516,339.9344512487427,350.51050772429005,849.0964208410473,94.95557159027516,284.6203397023657,850.0,0.9901938612429623,0.5363998255541405,110.95458669985516,94.95557159027516,0.2783804620962464,56.51251720296351,3.6991121753045695,0.0046551310275245086,734.6388449546706
67,2000.0,69.77498935211705,333.15103378721375,0.9946077966050839,333.15103378721375,1215.4788208891878,57.716571319392266,0.08325058829262208,0.8762088692941615,94.29342972038165,339.5465529381302,349.9487835938324,849.100002383973,94.29342972038165,285.3656296609919,850.0,0.9901889173496421,0.5365921527958426,110.2666815608702,94.29342972038165,0.2766545365967712,55.86133483548691,3.696143600171354,0.004660909375072244,734.0708731411503
68,2000.0,69.31004864399854,330.93110542896255,0.9946386648418692,330.93110542896255,1207.3795637064259,57.714780107314056,0.08324766143239462,0.8763857870325399,93.64291141505136,339.1659292992816,349.3987642535193,849.1035030134769,93.64291141505136,286.1130793429273,850.0,0.9901838558954945,0.536782236124935,109.59026974450796,93.64291141505136,0.2749574473676828,55.21418972064066,3.693210303887448,0.0046662974322934075,733.5099278549226
69,2000.0,68.8530446411557,328.749072047006,0.9946689758578133,328.749072047006,1199.4185637596709,57.71302133765047,0.08324478921844025,0.8765593609588884,93.00383621870608,338.7924506830933,348.86020241110236,849.1069238018204,93.00383621870608,286.8626373789086,850.0,0.9901786786207145,0.5369702831278093,108.92527858756688,93.00383621870608,0.2732890121000182,54.5710144051607,3.690309275846097,0.00467131159103766,732.9553826495153
70,2000.0,68.40386364016389,326.6043907474816,0.9946987381195083,326.6043907474816,1191.5938403376988,57.71129451325789,0.08324197083053042,0.8767296431629864,92.37602774823479,338.42599070217364,348.3328576388945,849.1102657862402,92.37602774823479,287.614254071692,850.0,0.9901733873203763,0.5371564971665024,108.27163497040047,92.37602774823479,0.2716490473396135,53.931741862236684,3.6874375705745925,0.004675967715988492,732.4066254131624
71,2000.0,67.96239434121625,324.4965301129567,0.9947279599264933,324.4965301129567,1183.9034546002572,57.70959914690944,0.08323920546613481,0.8768966848119938,91.75931361052872,338.0664261499928,347.8164961791429,849.1135299699268,91.75931361052872,288.36788133887626,850.0,0.990167983840144,0.5373410775278639,107.62926546332352,91.75931361052872,0.2700373688544295,53.296305494190804,3.6845923054013285,0.00468028116263184,731.8630578376415
72,2000.0,67.52852780722488,322.4249700071504,0.9947566494139725,322.4249700071504,1176.3455088656067,57.70793476112913,0.0832364923400888,0.8770605361633935,91.15352532227514,337.7136369225708,347.3108907558646,849.1167173229527,91.15352532227514,289.12347265816067,850.0,0.9901624700720442,0.53752421957258,106.99809646782532,91.15352532227514,0.268453791988852,52.6646391342974,3.6817706581518808,0.00468426679471377,731.3240948954627
73,2000.0,67.10215742385063,320.3892013840905,0.9947848145554715,320.3892013840905,1168.9181459142417,57.706300888029766,0.08323383068427057,0.8772212465776508,90.55849823189516,337.36750594258956,346.8158203928801,849.11982878316,90.55849823189516,289.8809830149158,850.0,0.9901568479503079,0.5377061148839505,106.37805435268625,90.55849823189516,0.2668981320052006,52.03667704777377,3.678969864873949,0.004687939001198528,730.789164325293
74,2000.0,66.68317886047406,318.3887261017628,0.9948124631654317,318.3887261017628,1161.6195483090048,57.70469706915477,0.08323121974728806,0.877378864530584,89.97407144361136,337.0279190858755,346.33107023786783,849.1228652570039,89.97407144361136,290.64036885196685,850.0,0.9901511194472777,0.5378869514163022,105.76906558520429,89.97407144361136,0.26537020441297177,51.41235393197213,3.676187217591321,0.004691311712738323,730.2577061255669
75,2000.0,66.27149003209264,316.4230567401844,0.9948396029017413,316.4230567401844,1154.4479377313369,57.70312285532401,0.08322865879417579,0.877533437625451,89.40008774359374,336.6947651101798,345.85643139224055,849.1258276203575,89.40008774359374,291.401588021488,850.0,0.9901452865693776,0.5380669136429806,105.17105685771615,89.40008774359374,0.2638698252862749,50.791604915801436,3.6734200620863127,0.004694398417666397,729.7291720560874
76,2000.0,65.86699106211655,314.49171642376615,0.9948662412682078,314.49171642376615,1147.4015743331818,57.70157780648315,0.08322614710610056,0.8776850126047566,88.83639352811569,336.36793558617455,345.3917007466347,849.1287167192775,88.83639352811569,292.16459973890977,850.0,0.9901393513531512,0.5382461827038147,104.58395520955459,88.83639352811569,0.26239681156981814,50.17436555840664,3.6706657957108764,0.00469721217752499,729.2030251475775
77,2000.0,65.46958424609163,312.5942386481029,0.9948923856169685,312.5942386481029,1140.4787561050393,57.700061491556994,0.08322368398007665,0.8778336353617704,88.28283873373164,336.04732483063117,344.9366808218759,849.1315333707324,88.28283873373164,292.92936453875916,850.0,0.990133315861359,0.5384249365520464,104.00768814471412,88.28283873373164,0.2609509813741265,49.56057184713221,3.6679218652253884,0.004699765642139877,728.6787392188985
78,2000.0,65.07917401630209,310.7301671109634,0.9949180431508419,310.7301671109634,1133.6778182593457,57.69857348830648,0.08322126872868979,0.8779793509517686,87.73927676938312,335.7328298416898,344.49117961520403,849.1342783632975,87.73927676938312,293.6958442323389,850.0,0.9901271821791376,0.5386033501006444,103.4421837453407,87.73927676938312,0.2595321542602832,48.95016019479507,3.6651857646651202,0.0047020710642531795,728.1557984018618
79,2000.0,64.69566690727487,308.89905554758644,0.994943220925618,308.89905554758644,1126.9971326295615,57.69711338318928,0.08321890067982969,0.8781222036029895,87.20556445043759,335.4243502361833,344.0550104516243,849.1369524578139,87.20556445043759,294.46400186717295,850.0,0.9901209524102209,0.5387815953680036,102.88737078130303,87.20556445043759,0.2581401515148392,48.34306743629149,3.6624550332335013,0.004704140313726178,727.6336966733709
80,2000.0,64.31897152212788,307.100467570005,0.9949679258522938,307.100467570005,1120.4351070839573,57.69568077122411,0.08321657917643126,0.8782622367273246,86.68156193455376,335.1217881889202,343.6279918401682,849.1395563880161,86.68156193455376,295.2338016881322,850.0,0.9901146286732128,0.5389598416230051,102.34317881596073,86.68156193455376,0.2567747964151816,47.73923082456088,3.6597272532215666,0.004705984891323787,727.111937394703
81,2000.0,84.73853945258843,404.5967227280112,0.993601076007684,404.5967227280112,1476.1435433250845,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.1595349024485,850.0,0.9900886090858987,0.5401245049834544,136.9319810290865,115.4317666018887,0.3435566684390282,45.81341985144701,3.6509228574768624,0.0047105327930305,723.7112316835871
82,2000.0,84.73853945258843,404.5967227280112,0.993601076007684,404.5967227280112,1476.1435433250845,57.775049981062,0.08335860135706553,0.8703782675407902,115.43176660188865,352.15301976653694,368.7863216239765,848.8589660423899,115.43176660188865,294.15953490244857,850.0,0.9900721393650237,0.5409680368618649,137.40014181425138,115.43176660188865,0.3447312644569656,43.236744838154294,3.638786455650158,0.004713779440475085,721.2573425424869
83,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.9900547060207626,0.5418568452732948,137.89531524056744,115.4317666018887,0.3459736340726403,40.65126035472705,3.626020619238536,0.004714316282441511,718.6800073020908
84,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.990035984870354,0.5428066738681703,138.42663399020535,115.4317666018887,0.34730669080732685,38.056458099182244,3.612410434335051,0.0047127147575020635,715.9350573984227
85,2000.0,84.73853945258843,404.5967227280112,0.993601076007684,404.5967227280112,1476.1435433250845,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.1595349024485,850.0,0.9900156145232865,0.5438347623066009,139.00424906665643,115.4317666018887,0.3487559031083125,35.4516579181273,3.5977234526050452,0.00470955725064268,712.9747469522563
86,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.9899931899228889,0.5449600588885067,139.63950153068745,115.4317666018887,0.35034972522729446,32.835988644814954,3.581707658488426,0.0047054381419031075,709.7473358573261
87,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.9899682539387288,0.5462034903913585,140.3451452123263,115.4317666018887,0.35212015599552676,30.20836570561024,3.5640889598456615,0.004700965485328372,706.1965731690386
88,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.9899402864032143,0.5475883047775993,141.13563593935876,115.4317666018887,0.35410346448613816,27.567464535643786,3.5445680820422374,0.004696763439777499,702.2610555848594
89,2000.0,84.73853945258843,404.5967227280112,0.993601076007684,404.5967227280112,1476.1435433250845,57.775049981062,0.08335860135706553,0.8703782675407902,115.43176660188865,352.15301976653694,368.7863216239765,848.8589660423899,115.43176660188865,294.15953490244857,850.0,0.989908689758305,0.5491405075664664,142.02750852739572,115.43176660188865,0.3563411358665951,24.911688551997745,3.522816709484399,0.004693475606976016,697.8734281810719
90,2000.0,84.73853945258844,404.59672272801123,0.993601076007684,404.59672272801123,1476.1435433250847,57.775049981062,0.08335860135706553,0.8703782675407901,115.4317666018887,352.15301976653694,368.78632162397656,848.8589660423899,115.4317666018887,294.15953490244857,850.0,0.9898727701451138,0.5508894199175877,143.03987107977,115.4317666018887,0.3588811115766687,22.23913003299828,3.4984726688525027,0.0046917694802329005,692.9593839851906
91,2000.0,8.976361074794706,42.85896708093768,0.9965006409423148,42.85896708093768,156.36801777220242,57.606939192028065,0.08301591562020533,0.873790863730425,12.129870494075556,295.3325978314844,295.92462726814097,849.8828544490731,12.129870494075556,288.2849581805891,850.0,0.9774302675490187,0.5506927223906801,15.210246932088614,12.129870494075556,0.03816187951749064,19.547521696173266,3.4711338785161368,0.004692342275698723,693.5105013009072
